id,full_name,age,gender,device_type,ad_position,Product_Category,color_name,hex_code,r,g,b,Mood,Season,Time_Spent_sec,click
222,User222,,,Tablet,,Home_Decor,Rich lilac,#B666D2,182,102,210,Neutral,Spring,110,0
1935,User1935,30.0,,Desktop,Bottom,Tech,Maximum Blue,#47ABCC,71,171,204,Sad,Spring,163,1
2137,User2137,,Male,Tablet,Side,Fashion,Imperial purple,#66023C,102,2,60,Neutral,Monsoon,12,1
7322,User7322,,Female,Desktop,Bottom,Food,Vanilla,#F3E5AB,243,229,171,Happy,Monsoon,266,1
2223,User2223,27.0,Male,Desktop,,Sports,Pewter Blue,#8BA8B7,139,168,183,Happy,Spring,84,0
7248,User7248,,Non-Binary,Mobile,Top,Fashion,Navajo white,#FFDEAD,255,222,173,Angry,Monsoon,48,1
7962,User7962,58.0,,,Top,Tech,Sunset,#FAD6A5,250,214,165,Sad,Winter,181,1
7076,User7076,,Non-Binary,,Side,Fashion,Café noir,#4B3621,75,54,33,Sad,Summer,68,0
4230,User4230,35.0,Female,,Top,Tech,Safety yellow,#EED202,238,210,2,Angry,Winter,292,1
2156,User2156,46.0,Female,Tablet,Side,Tech,Dark cyan,#008B8B,0,139,139,Happy,Summer,117,1
1369,User1369,,,Desktop,Bottom,Fashion,Carnelian,#B31B1B,179,27,27,Happy,Monsoon,212,1
7002,User7002,,,Tablet,Side,Tech,Pink lavender,#D8B2D1,216,178,209,Happy,Winter,230,0
3403,User3403,56.0,Female,Desktop,Top,Fashion,Turquoise blue,#00FFEF,0,255,239,Neutral,Autumn,282,1
8684,User8684,,,Tablet,Top,Fashion,Mauvelous,#EF98AA,239,152,170,Calm,Spring,291,1
8101,User8101,59.0,,Desktop,Bottom,Home_Decor,Peridot,#E6E200,230,226,0,Happy,Summer,284,1
9408,User9408,,,Desktop,Bottom,Sports,Gargoyle Gas,#FFDF46,255,223,70,Calm,Summer,7,0
2290,User2290,41.0,,Tablet,Top,Tech,Smoky Topaz,#933D41,147,61,65,Calm,Autumn,37,1
2289,User2289,,Female,Desktop,Bottom,Fashion,Daffodil,#FFFF31,255,255,49,Sad,Autumn,218,1
5295,User5295,56.0,Non-Binary,Desktop,Side,Tech,Purple (HTML),#800080,128,0,128,Angry,Spring,34,0
9499,User9499,,Female,Mobile,Bottom,Fashion,Jonquil,#F4CA16,244,202,22,Neutral,Monsoon,29,1
387,User387,22.0,,Mobile,Side,Fashion,Pale violet,#CC99FF,204,153,255,Calm,Winter,32,0
6202,User6202,,Female,Tablet,Bottom,Fashion,Rose,#FF007F,255,0,127,Neutral,Winter,101,1
6112,User6112,34.0,,Desktop,Bottom,Sports,UP Maroon,#7B1113,123,17,19,Sad,Winter,91,0
1420,User1420,62.0,Non-Binary,Desktop,,Tech,French wine,#AC1E44,172,30,68,Happy,Monsoon,30,1
8459,User8459,,,Tablet,Bottom,Sports,Pink Sherbet,#F78FA7,247,143,167,Calm,Spring,124,1
7674,User7674,43.0,Female,,,Sports,Palatinate purple,#682860,104,40,96,Angry,Winter,205,1
1721,User1721,34.0,,Mobile,Bottom,Sports,Sky blue,#87CEEB,135,206,235,Sad,Summer,19,1
2116,User2116,,,Mobile,Top,Sports,Pale chestnut,#DDADAF,221,173,175,Neutral,Summer,258,0
4266,User4266,,,Desktop,Side,Home_Decor,Yankees blue,#1C2841,28,40,65,Happy,Summer,115,1
7652,User7652,,Male,Mobile,Bottom,Tech,Catalina blue,#062A78,6,42,120,Neutral,Autumn,12,1
2124,User2124,,,Desktop,Top,Tech,Light blue,#ADD8E6,173,216,230,Angry,Autumn,132,1
1138,User1138,33.0,Female,Desktop,,Fashion,Electric violet,#8F00FF,143,0,255,Calm,Monsoon,190,0
2691,User2691,,Non-Binary,Desktop,Bottom,Tech,Purple Heart,#69359C,105,53,156,Angry,Winter,18,1
3062,User3062,34.0,Male,,Bottom,Sports,Medium sea green,#3CB371,60,179,113,Neutral,Autumn,234,1
4086,User4086,,Female,Desktop,,Food,Bleu de France,#318CE7,49,140,231,Neutral,Summer,95,1
9267,User9267,20.0,,Desktop,Top,Tech,Fire engine red,#CE2029,206,32,41,Angry,Autumn,8,1
2021,User2021,41.0,Male,Mobile,Bottom,Food,Lincoln green,#195905,25,89,5,Angry,Summer,156,1
375,User375,26.0,Non-Binary,Mobile,Top,Home_Decor,Flavescent,#F7E98E,247,233,142,Angry,Winter,223,1
8115,User8115,,Female,,,Fashion,Sunray,#E3AB57,227,171,87,Happy,Monsoon,80,1
6049,User6049,,Male,Tablet,Side,Fashion,Desert sand,#EDC9AF,237,201,175,Neutral,Spring,288,0
6345,User6345,,,Mobile,Top,Fashion,Silver sand,#BFC1C2,191,193,194,Sad,Spring,220,0
9775,User9775,31.0,Female,Tablet,Side,Home_Decor,Selective yellow,#FFBA00,255,186,0,Happy,Summer,163,0
5482,User5482,34.0,,Mobile,Bottom,Sports,CG Blue,#007AA5,0,122,165,Happy,Autumn,255,0
2596,User2596,52.0,,Mobile,,Food,Navajo white,#FFDEAD,255,222,173,Happy,Autumn,71,0
692,User692,,Non-Binary,Desktop,,Tech,Tangelo,#F94D00,249,77,0,Sad,Summer,226,0
5030,User5030,,,Tablet,Top,Sports,Hot pink,#FF69B4,255,105,180,Angry,Winter,196,1
2839,User2839,54.0,,,Bottom,Fashion,Vivid malachite,#00CC33,0,204,51,Neutral,Summer,223,0
2157,User2157,42.0,,Desktop,Side,Fashion,Cadmium orange,#ED872D,237,135,45,Calm,Winter,21,0
8692,User8692,,Male,Mobile,Bottom,Sports,Light slate gray,#778899,119,136,153,Calm,Monsoon,111,1
6086,User6086,,Male,Desktop,Bottom,Food,Turquoise green,#A0D6B4,160,214,180,Neutral,Monsoon,231,1
6479,User6479,,Male,Tablet,Side,Sports,Urobilin,#E1AD21,225,173,33,Sad,Summer,85,1
8957,User8957,,,,Top,Home_Decor,Black Shadows,#BFAFB2,191,175,178,Calm,Monsoon,271,1
2336,User2336,32.0,,Tablet,,Fashion,Spicy mix,#8B5f4D,139,95,77,Happy,Autumn,170,1
9833,User9833,34.0,Female,Desktop,Side,Food,Alizarin crimson,#E32636,227,38,54,Calm,Winter,238,0
2977,User2977,52.0,Female,Desktop,Bottom,Tech,Red (Pantone),#ED2939,237,41,57,Neutral,Spring,166,0
4906,User4906,,Male,,,Fashion,Old rose,#C08081,192,128,129,Happy,Spring,179,0
8760,User8760,,,Tablet,,Sports,Purple navy,#4E5180,78,81,128,Calm,Monsoon,164,0
6906,User6906,,Non-Binary,Mobile,Top,Food,Middle Green Yellow,#ACBF60,172,191,96,Neutral,Winter,189,1
9504,User9504,,Male,Tablet,Top,Fashion,Pastel yellow,#FDFD96,253,253,150,Sad,Autumn,178,1
8737,User8737,43.0,Male,Mobile,Side,Tech,Tufts Blue,#3E8EDE,62,142,222,Neutral,Spring,242,0
6620,User6620,52.0,Female,Tablet,Top,Tech,Liver (dogs),#B86D29,184,109,41,Sad,Autumn,167,1
8753,User8753,,Non-Binary,Tablet,Top,Sports,Rust,#B7410E,183,65,14,Happy,Autumn,242,1
2275,User2275,28.0,,Mobile,Bottom,Home_Decor,Sapphire blue,#0067A5,0,103,165,Neutral,Spring,110,0
5420,User5420,,Male,Mobile,Bottom,Sports,Dark imperial blue,#00147E,0,20,126,Angry,Spring,122,1
6143,User6143,29.0,Non-Binary,,Bottom,Food,Rhythm,#777696,119,118,150,Angry,Monsoon,236,1
9157,User9157,,,Mobile,Bottom,Sports,Pomp and Power,#86608E,134,96,142,Angry,Winter,80,1
2876,User2876,23.0,Non-Binary,,Top,Food,Light salmon pink,#FF9999,255,153,153,Angry,Summer,9,1
4266,User4266,,,Desktop,,Home_Decor,Deep carmine,#A9203E,169,32,62,Angry,Winter,222,1
5878,User5878,,,,,Sports,Light gray,#D3D3D3,211,211,211,Sad,Summer,286,1
3330,User3330,,Male,Desktop,Top,Tech,Fluorescent pink,#FF1493,255,20,147,Neutral,Spring,240,1
4019,User4019,,Male,Tablet,Top,Food,Topaz,#FFC87C,255,200,124,Happy,Autumn,36,0
5586,User5586,,Female,,,Food,Purple (X11),#A020F0,160,32,240,Angry,Winter,181,0
6272,User6272,,,Desktop,,Tech,Pacific Blue,#1CA9C9,28,169,201,Angry,Autumn,123,0
5279,User5279,,,Desktop,Bottom,Sports,Harvard crimson,#C90016,201,0,22,Happy,Winter,194,0
1945,User1945,20.0,Female,Tablet,Side,Home_Decor,Red-brown,#A52A2A,165,42,42,Happy,Winter,106,1
9966,User9966,,,,Top,Fashion,Shadow,#8A795D,138,121,93,Angry,Autumn,83,1
1148,User1148,25.0,,Mobile,Bottom,Sports,Rackley,#5D8AA8,93,138,168,Sad,Monsoon,143,1
8846,User8846,60.0,Non-Binary,Tablet,,Sports,Waterspout,#A4F4F9,164,244,249,Happy,Spring,230,0
1305,User1305,,,,Top,Food,Queen pink,#E8CCD7,232,204,215,Neutral,Monsoon,270,1
6959,User6959,39.0,Male,Desktop,Top,Food,Purple mountain majesty,#9678B6,150,120,182,Neutral,Monsoon,228,1
7971,User7971,,Non-Binary,Tablet,,Home_Decor,Burlywood,#DEB887,222,184,135,Sad,Winter,64,1
6657,User6657,22.0,,Desktop,Bottom,Home_Decor,UP Forest green,#014421,1,68,33,Calm,Spring,268,1
5955,User5955,59.0,,Tablet,Side,Home_Decor,Vivid auburn,#922724,146,39,36,Sad,Winter,52,1
4945,User4945,31.0,,Tablet,Top,Tech,Black leather jacket,#253529,37,53,41,Angry,Summer,85,1
28,User28,44.0,,,Bottom,Fashion,Wisteria,#C9A0DC,201,160,220,Calm,Winter,12,0
6743,User6743,,,Mobile,Side,Fashion,Smokey Topaz,#832A0D,131,42,34,Angry,Autumn,253,1
6209,User6209,,Female,Tablet,Top,Home_Decor,Princeton orange,#F58025,245,128,37,Neutral,Winter,248,0
9550,User9550,,Non-Binary,Desktop,Top,Food,Candy pink,#E4717A,228,113,122,Happy,Summer,169,1
9676,User9676,,,Mobile,Top,Fashion,Charcoal,#36454F,54,69,79,Angry,Winter,191,1
7511,User7511,31.0,,Desktop,Side,Sports,Vivid violet,#9F00FF,159,0,255,Neutral,Summer,253,1
301,User301,59.0,Male,Tablet,Side,Tech,Fuchsia rose,#C74375,199,67,117,Sad,Spring,131,1
9572,User9572,38.0,,,Bottom,Food,Vivid mulberry,#B80CE3,184,12,227,Angry,Winter,92,1
5878,User5878,,,,Bottom,Tech,Light hot pink,#FFB3DE,255,179,222,Neutral,Summer,49,1
6540,User6540,61.0,,Tablet,,Sports,Otter brown,#654321,101,67,33,Happy,Spring,286,0
6479,User6479,,Male,,Side,Fashion,Yellow (NCS),#FFD300,255,211,0,Angry,Autumn,250,1
6849,User6849,39.0,,,Top,Tech,Violet (RYB),#8601AF,134,1,175,Neutral,Monsoon,222,1
5569,User5569,,,Mobile,Bottom,Tech,Lemon chiffon,#FFFACD,255,250,205,Angry,Summer,19,1
6980,User6980,62.0,,Desktop,,Tech,Pearl,#EAE0C8,234,224,200,Happy,Autumn,260,1
2595,User2595,,Female,Desktop,Bottom,Sports,Deep spring bud,#556B2F,85,107,47,Angry,Spring,181,1
8127,User8127,,,,Bottom,Food,Cyclamen,#F56FA1,245,111,161,Angry,Autumn,219,1
7526,User7526,,,Tablet,Side,Food,Dirt,#9B7653,155,118,83,Neutral,Winter,29,1
327,User327,,,Desktop,Side,Sports,Yellow-green,#9ACD32,154,205,50,Calm,Monsoon,296,0
7065,User7065,57.0,,Desktop,Side,Tech,Purple navy,#4E5180,78,81,128,Angry,Summer,121,1
1706,User1706,,,,Bottom,Tech,Sky blue,#87CEEB,135,206,235,Calm,Spring,84,1
2428,User2428,,,Tablet,Side,Home_Decor,Olivine,#9AB973,154,185,115,Sad,Monsoon,179,1
2691,User2691,,Non-Binary,Desktop,,Fashion,Polished Pine,#5DA493,93,164,147,Angry,Spring,236,1
7131,User7131,,Female,Tablet,Bottom,Fashion,Gray-asparagus,#465945,70,89,69,Calm,Autumn,44,0
6849,User6849,,,Mobile,Top,Food,Spring green,#00FF7F,0,255,127,Sad,Spring,175,1
3178,User3178,62.0,,Mobile,,Sports,Smitten,#C84186,200,65,134,Neutral,Spring,121,0
9419,User9419,64.0,,Mobile,Side,Tech,Deep sky blue,#00BFFF,0,191,255,Angry,Autumn,188,1
9311,User9311,,Non-Binary,Desktop,Side,Fashion,Jet,#343434,52,52,52,Neutral,Autumn,85,1
6487,User6487,,Male,,Side,Sports,Mode beige,#967117,150,113,23,Sad,Monsoon,75,1
5572,User5572,48.0,,,Top,Sports,Cyclamen,#F56FA1,245,111,161,Neutral,Summer,144,0
6862,User6862,,Male,Tablet,Side,Tech,Avocado,#568203,86,130,3,Neutral,Autumn,197,1
6449,User6449,42.0,,Desktop,Top,Sports,Medium Tuscan red,#79443B,121,68,59,Happy,Monsoon,175,1
1943,User1943,52.0,,Desktop,Bottom,Fashion,Pictorial carmine,#C30B4E,195,11,78,Sad,Spring,105,0
7322,User7322,,,Desktop,Bottom,Home_Decor,Portland Orange,#FF5A36,255,90,54,Neutral,Spring,74,1
5878,User5878,,,,Bottom,Fashion,Japanese indigo,#264348,38,67,72,Calm,Winter,178,1
5376,User5376,,,,Top,Home_Decor,Neon Carrot,#FFA343,255,163,67,Sad,Autumn,193,0
373,User373,34.0,Female,Mobile,Top,Sports,Golden poppy,#FCC200,252,194,0,Happy,Monsoon,219,1
8095,User8095,22.0,Female,Tablet,Side,Fashion,Spanish carmine,#D10047,209,0,71,Angry,Monsoon,29,0
5414,User5414,,Female,Desktop,,Tech,Kobicha,#6B4423,107,68,35,Neutral,Summer,93,1
7962,User7962,58.0,,Tablet,Top,Sports,Cobalt Blue,#0047AB,0,71,171,Calm,Monsoon,135,1
1178,User1178,,,Desktop,Bottom,Tech,Azureish white,#DBE9F4,219,233,244,Happy,Autumn,200,1
4049,User4049,57.0,,Desktop,Top,Home_Decor,Deep puce,#A95C68,169,92,104,Sad,Monsoon,290,1
9397,User9397,19.0,,Tablet,Top,Food,Blue sapphire,#126180,18,97,128,Neutral,Winter,229,1
1273,User1273,,Non-Binary,Mobile,,Food,Castleton green,#00563F,0,86,63,Happy,Spring,153,1
7677,User7677,,Male,Tablet,Top,Home_Decor,Phthalo green,#123524,18,53,36,Happy,Spring,75,0
5569,User5569,,,,Bottom,Food,Spanish viridian,#007F5C,0,127,92,Calm,Monsoon,133,1
8278,User8278,,,Mobile,Top,Sports,Papaya whip,#FFEFD5,255,239,213,Angry,Monsoon,294,1
5100,User5100,42.0,,Mobile,Side,Sports,Jazzberry jam,#A50B5E,165,11,94,Angry,Monsoon,91,1
5756,User5756,51.0,Non-Binary,Tablet,,Fashion,Sinopia,#CB410B,203,65,11,Angry,Monsoon,22,1
2755,User2755,,Male,Mobile,Bottom,Sports,Lime (color wheel),#BFFF00,191,255,0,Sad,Winter,47,0
1225,User1225,,,Tablet,Side,Food,Arctic lime,#D0FF14,208,255,20,Happy,Autumn,80,1
3429,User3429,59.0,,Tablet,Side,Tech,Sheen Green,#8FD400,143,212,0,Sad,Winter,45,1
8515,User8515,,Non-Binary,Mobile,Bottom,Fashion,Light pink,#FFB6C1,255,182,193,Happy,Winter,284,1
6746,User6746,,,Desktop,Top,Tech,Safety orange (blaze orange),#FF6700,255,103,0,Calm,Winter,284,0
3032,User3032,31.0,Male,Desktop,Side,Food,Apricot,#FBCEB1,251,206,177,Calm,Spring,263,0
8297,User8297,,Non-Binary,Tablet,Top,Tech,Blue (pigment),#333399,51,51,153,Sad,Winter,28,0
6854,User6854,32.0,Male,Mobile,Bottom,Food,Spanish gray,#989898,152,152,152,Sad,Monsoon,113,1
2733,User2733,,Non-Binary,Tablet,Bottom,Sports,Vivid mulberry,#B80CE3,184,12,227,Calm,Winter,293,1
5346,User5346,30.0,Non-Binary,Tablet,,Fashion,Cadmium orange,#ED872D,237,135,45,Neutral,Monsoon,31,1
1171,User1171,,Female,,Bottom,Home_Decor,Dollar bill,#85BB65,133,187,101,Angry,Autumn,130,1
9267,User9267,20.0,,Desktop,Top,Food,North Texas Green,#059033,5,144,51,Angry,Spring,174,1
8174,User8174,20.0,Female,Mobile,Bottom,Sports,Antique fuchsia,#915C83,145,92,131,Calm,Autumn,51,1
412,User412,,Male,Tablet,Top,Tech,Alice blue,#F0F8FF,240,248,255,Angry,Autumn,185,1
9320,User9320,,Male,Mobile,Side,Sports,Blue,#0000FF,0,0,255,Neutral,Spring,77,0
8083,User8083,,,,Bottom,Tech,Van Dyke Brown,#664228,102,66,40,Neutral,Monsoon,126,0
5879,User5879,42.0,Non-Binary,Mobile,Side,Tech,French puce,#4E1609,78,22,9,Happy,Monsoon,190,0
5276,User5276,42.0,,Tablet,Side,Tech,Castleton green,#00563F,0,86,63,Sad,Monsoon,86,1
770,User770,,Female,,Bottom,Tech,Golden yellow,#FFDF00,255,223,0,Angry,Spring,34,1
2542,User2542,58.0,,Mobile,Side,Fashion,Yellow (process),#FFEF00,255,239,0,Neutral,Winter,285,1
6153,User6153,30.0,,,Side,Tech,Teal,#008080,0,128,128,Sad,Summer,125,1
6620,User6620,52.0,Female,Tablet,Top,Fashion,Coconut,#965A3E,150,90,62,Sad,Winter,110,1
3225,User3225,23.0,,Tablet,Bottom,Home_Decor,Sunray,#E3AB57,227,171,87,Happy,Winter,134,1
9676,User9676,21.0,,Mobile,Top,Fashion,Tractor red,#FD0E35,253,14,53,Sad,Autumn,209,1
1635,User1635,,Female,,Top,Tech,Sky magenta,#CF71AF,207,113,175,Sad,Summer,57,1
5629,User5629,,,Tablet,Top,Home_Decor,Wild Strawberry,#FF43A4,255,67,164,Calm,Monsoon,283,1
453,User453,,Female,,,Sports,Metallic Sunburst,#9C7C38,156,124,56,Happy,Winter,193,1
8222,User8222,27.0,,Tablet,Side,Fashion,Rich carmine,#D70040,215,0,64,Happy,Spring,219,1
4539,User4539,54.0,Male,Mobile,Bottom,Sports,Otter brown,#654321,101,67,33,Angry,Winter,35,1
2964,User2964,40.0,Non-Binary,Mobile,Side,Home_Decor,Blue-green,#0D98BA,13,152,186,Sad,Monsoon,262,1
2733,User2733,,Non-Binary,Tablet,Bottom,Fashion,Caput mortuum,#592720,89,39,32,Angry,Winter,64,1
5187,User5187,18.0,,Tablet,Side,Tech,Carmine,#960018,150,0,24,Neutral,Autumn,82,0
364,User364,54.0,,Desktop,Top,Fashion,Chocolate (web),#D2691E,210,105,30,Sad,Autumn,27,0
3685,User3685,,,Mobile,Side,Tech,Nadeshiko pink,#F6ADC6,246,173,198,Neutral,Winter,189,0
606,User606,,Non-Binary,,Bottom,Food,North Texas Green,#059033,5,144,51,Calm,Autumn,39,1
3188,User3188,,,Tablet,Side,Fashion,Spanish pink,#F7BFBE,247,191,190,Sad,Spring,5,0
6409,User6409,52.0,Male,Desktop,Top,Fashion,Marigold,#EAA221,234,162,33,Angry,Summer,109,1
3909,User3909,,,Mobile,Top,Sports,Hooker's green,#49796B,73,121,107,Angry,Winter,180,0
4539,User4539,,Male,Mobile,Bottom,Sports,Red (NCS),#C40233,196,2,51,Sad,Spring,53,1
543,User543,64.0,,Mobile,Side,Home_Decor,Puce red,#722F37,114,47,55,Angry,Spring,172,0
4250,User4250,,Female,Tablet,Top,Tech,Blue-green,#0D98BA,13,152,186,Sad,Spring,275,0
4058,User4058,33.0,,Tablet,Bottom,Sports,Yellow Sunshine,#FFF700,255,247,0,Happy,Monsoon,162,1
9966,User9966,,,Mobile,Top,Home_Decor,Pakistan green,#006600,0,102,0,Angry,Winter,25,1
2946,User2946,37.0,Female,Desktop,Bottom,Tech,Mahogany,#C04000,192,64,0,Sad,Winter,109,1
2309,User2309,22.0,Male,Tablet,Bottom,Tech,Pale pink,#FADADD,250,218,221,Sad,Winter,294,1
4035,User4035,22.0,Female,Tablet,Top,Tech,Scarlet,#FF2400,255,36,0,Angry,Summer,125,0
8928,User8928,39.0,Non-Binary,Tablet,Top,Food,Eerie black,#1B1B1B,27,27,27,Happy,Spring,196,0
1975,User1975,30.0,Female,Mobile,Top,Tech,Army green,#4B5320,75,83,32,Angry,Winter,233,1
5193,User5193,50.0,Female,Desktop,Side,Home_Decor,Liver (dogs),#B86D29,184,109,41,Sad,Autumn,185,1
9951,User9951,,,Desktop,Top,Tech,Vivid cerulean,#00AAEE,0,170,238,Happy,Monsoon,229,0
2606,User2606,57.0,,Tablet,Top,Tech,Red-violet,#C71585,199,21,133,Neutral,Summer,238,0
9220,User9220,21.0,Female,Mobile,,Home_Decor,Spanish bistre,#807532,128,117,50,Calm,Monsoon,270,1
3746,User3746,,Male,,Top,Fashion,Pale green,#98FB98,152,251,152,Angry,Spring,222,1
6487,User6487,19.0,Male,Tablet,Side,Tech,Celestial blue,#4997D0,73,151,208,Sad,Autumn,215,1
1474,User1474,31.0,,Desktop,Side,Home_Decor,French fuchsia,#FD3F92,253,63,146,Happy,Spring,103,1
8997,User8997,,Non-Binary,,Top,Sports,Sea Foam Green,#9FE2BF,195,226,191,Happy,Winter,113,0
2129,User2129,,,,,Home_Decor,Viridian,#40826D,64,130,109,Neutral,Monsoon,257,1
4034,User4034,43.0,Female,,,Food,French beige,#A67B5B,166,123,91,Angry,Autumn,16,1
9676,User9676,21.0,,Mobile,Top,Sports,Misty rose,#FFE4E1,255,228,225,Happy,Monsoon,122,1
2077,User2077,57.0,Male,Mobile,,Fashion,Chrome yellow,#FFA700,255,167,0,Neutral,Summer,92,0
3109,User3109,,,Tablet,Side,Fashion,Aureolin,#FDEE00,253,238,0,Sad,Autumn,213,1
7245,User7245,,Non-Binary,Mobile,Side,Home_Decor,Salmon,#FA8072,250,128,114,Neutral,Summer,134,0
2691,User2691,,Non-Binary,,Bottom,Home_Decor,Pink Flamingo,#FC74FD,252,116,253,Angry,Autumn,187,1
5968,User5968,,,Tablet,Side,Tech,Carmine red,#FF0038,255,0,56,Neutral,Winter,87,1
1914,User1914,42.0,Male,Tablet,Bottom,Tech,Deep chestnut,#B94E48,185,78,72,Happy,Monsoon,258,1
3641,User3641,,Female,Tablet,Top,Food,Chlorophyll green,#4AFF00,74,255,0,Happy,Monsoon,9,1
1194,User1194,47.0,,,Top,Tech,Pacific Blue,#1CA9C9,28,169,201,Calm,Spring,28,0
5346,User5346,,Non-Binary,Tablet,,Home_Decor,Granite Gray,#676767,103,103,103,Neutral,Autumn,125,1
5503,User5503,52.0,Non-Binary,,Side,Home_Decor,Patriarch,#800080,128,0,128,Sad,Autumn,99,0
9334,User9334,,,Desktop,Bottom,Tech,Pale pink,#FADADD,250,218,221,Angry,Summer,228,0
670,User670,22.0,,Desktop,Top,Food,Vivid red-tangelo,#DF6124,223,97,36,Calm,Autumn,243,1
5980,User5980,,Female,Desktop,Side,Home_Decor,Red-purple,#E40078,228,0,120,Neutral,Monsoon,231,1
1273,User1273,,Non-Binary,Mobile,Bottom,Food,Royal blue,#4169E1,65,105,225,Sad,Autumn,146,1
1529,User1529,,Female,Mobile,Top,Home_Decor,Carnation pink,#FFA6C9,255,166,201,Calm,Spring,55,1
393,User393,,,Desktop,Bottom,Food,Cyan-blue azure,#4682BF,70,130,191,Happy,Spring,149,1
5030,User5030,54.0,,Tablet,Top,Food,Dark pastel blue,#779ECB,119,158,203,Angry,Monsoon,56,1
8115,User8115,20.0,,Mobile,Top,Food,Telemagenta,#CF3476,207,52,118,Neutral,Monsoon,16,1
1539,User1539,43.0,,Mobile,Bottom,Tech,Smoke,#738276,115,130,118,Sad,Monsoon,99,1
8810,User8810,,Male,Mobile,Side,Fashion,Pale green,#98FB98,152,251,152,Happy,Autumn,133,0
9381,User9381,58.0,,Tablet,,Food,USC Gold,#FFCC00,255,204,0,Calm,Autumn,15,0
826,User826,,,,Bottom,Food,Golden yellow,#FFDF00,255,223,0,Angry,Winter,276,0
9855,User9855,,Male,Desktop,Bottom,Home_Decor,Vanilla,#F3E5AB,243,229,171,Calm,Summer,96,1
9418,User9418,20.0,Male,Tablet,Side,Fashion,Boston University Red,#CC0000,204,0,0,Calm,Autumn,13,1
9894,User9894,,,,Top,Home_Decor,China pink,#DE6FA1,222,111,161,Sad,Winter,127,1
6462,User6462,36.0,,Tablet,Side,Home_Decor,Azure,#007FFF,0,127,255,Happy,Winter,268,1
8976,User8976,,Male,Tablet,Side,Food,Wageningen Green,#34B233,52,178,51,Neutral,Spring,285,0
2198,User2198,,,Desktop,,Sports,Mint cream,#F5FFFA,245,255,250,Sad,Autumn,123,0
3044,User3044,34.0,,,Top,Fashion,Middle Blue Green,#8DD9CC,141,217,204,Angry,Winter,194,1
7777,User7777,40.0,,Desktop,Bottom,Home_Decor,Medium ruby,#AA4069,170,64,105,Calm,Spring,283,0
250,User250,,,Mobile,Bottom,Sports,Electric violet,#8F00FF,143,0,255,Angry,Summer,60,1
8226,User8226,,Male,Tablet,Top,Sports,Lemon curry,#CCA01D,204,160,29,Sad,Spring,200,1
9736,User9736,46.0,,Desktop,Bottom,Home_Decor,Ruber,#CE4676,206,70,118,Sad,Summer,27,1
4620,User4620,,,Mobile,Side,Food,Fawn,#E5AA70,229,170,112,Neutral,Monsoon,269,1
6086,User6086,24.0,Male,Desktop,Bottom,Tech,Medium champagne,#F3E5AB,243,229,171,Calm,Monsoon,249,1
6620,User6620,52.0,Female,Tablet,Top,Home_Decor,Copper red,#CB6D51,203,109,81,Sad,Spring,264,1
672,User672,,Female,Desktop,Top,Food,Beaver,#9F8170,159,129,112,Angry,Monsoon,235,0
9855,User9855,,,Desktop,,Fashion,Carmine (M&P),#D70040,215,0,64,Neutral,Autumn,214,1
2337,User2337,40.0,Male,Desktop,Top,Food,Air Force blue (RAF),#5D8AA8,93,138,168,Angry,Spring,166,1
5629,User5629,,,Tablet,,Sports,Violet (color wheel),#7F00FF,127,0,255,Calm,Winter,174,1
1555,User1555,,Male,Desktop,Top,Fashion,Pictorial carmine,#C30B4E,195,11,78,Neutral,Autumn,294,0
156,User156,,Non-Binary,,Bottom,Fashion,Duke blue,#00009C,0,0,156,Neutral,Spring,231,0
7466,User7466,47.0,,Mobile,Bottom,Tech,Maximum Green Yellow,#D9E650,217,230,80,Neutral,Summer,47,1
3157,User3157,43.0,,Desktop,Top,Tech,Snow,#FFFAFA,255,250,250,Happy,Monsoon,199,0
7588,User7588,38.0,Male,Desktop,Top,Home_Decor,Unbleached silk,#FFDDCA,255,221,202,Neutral,Monsoon,16,0
2067,User2067,19.0,,,Side,Food,Outrageous Orange,#FF6E4A,255,110,74,Angry,Monsoon,276,0
5418,User5418,34.0,Male,,Top,Home_Decor,Deep green-cyan turquoise,#0E7C61,14,124,97,Angry,Spring,66,1
8174,User8174,20.0,Female,Mobile,Bottom,Tech,Wintergreen Dream,#56887D,86,136,125,Calm,Autumn,21,1
9266,User9266,38.0,,,Bottom,Sports,Dark orange,#FF8C00,255,140,0,Sad,Summer,275,1
3804,User3804,32.0,,Mobile,Top,Tech,Tea rose,#F4C2C2,244,194,194,Sad,Monsoon,30,0
9992,User9992,,Male,Desktop,Side,Food,Dark coral,#CD5B45,205,91,69,Happy,Autumn,49,1
3530,User3530,30.0,,,Bottom,Sports,Moss green,#8A9A5B,138,154,91,Neutral,Winter,149,0
2973,User2973,27.0,Non-Binary,Tablet,Bottom,Home_Decor,Medium spring green,#00FA9A,0,250,154,Happy,Winter,69,1
373,User373,34.0,Female,,,Home_Decor,Moccasin,#FAEBD7,250,235,215,Calm,Summer,290,1
5699,User5699,19.0,,Tablet,Top,Tech,Dollar bill,#85BB65,133,187,101,Calm,Monsoon,72,1
5066,User5066,46.0,Non-Binary,Mobile,Side,Tech,Dust storm,#E5CCC9,229,204,201,Sad,Winter,100,1
2617,User2617,,,Desktop,Bottom,Home_Decor,Heliotrope gray,#AA98A9,170,152,168,Calm,Autumn,64,0
